Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/en-US/questions/1213887,"3,857","3,489",00:02:35,"2,594",39.86%,41.59%,$0.00
/ja/kb/quarantined-domains,"3,856","3,516",00:03:11,"2,957",50.08%,75.93%,$0.00
/nl/kb/apparaten-beheren-fxa,"3,856","3,325",00:02:12,"2,902",17.60%,63.33%,$0.00
/en-US/products/relay/accounts-and-login,"3,855","2,814",00:00:43,"1,579",28.64%,27.29%,$0.00
/no/kb/captive-portal,"3,855","3,719",00:06:05,"3,717",41.24%,95.82%,$0.00
/fa/kb/جا‌به‌جایی - دستگاه‌ها,"3,854","3,533",00:01:57,"2,898",4.24%,78.93%,$0.00
/es/kb/funcion-autocompletar-para-formularios,"3,853","3,522",00:03:04,"2,621",7.59%,72.13%,$0.00
/ru/kb/okno-informacii-o-stranice-firefox,"3,853","3,455",00:02:10,"1,269",10.26%,53.02%,$0.00
/gl/questions/1054880,"3,852","3,139",00:01:57,"3,009",77.63%,77.02%,$0.00
/hu/kb/drm-tartalom-lejatszasa-firefox-ban,"3,849","3,398",00:04:04,"3,094",15.28%,73.73%,$0.00
/nl/kb/ondersteuning-van-de-gemeenschap-verkrijgen?exit_aaq=1,"3,849","2,302",00:00:51,99,12.00%,20.68%,$0.00
/sv/products/firefox/install-and-update-firefox,"3,848","3,027",00:00:52,"1,803",27.29%,36.75%,$0.00
/zh-CN/products/focus-firefox,"3,847","2,970",00:00:23,923,60.98%,27.76%,$0.00
/fr/kb/smartblock-protection-renforcee-contre-pistage,"3,846","3,241",00:01:16,175,19.32%,31.70%,$0.00
/bm/questions/874293,"3,844","3,651",00:06:31,"3,641",94.65%,94.20%,$0.00
/en-US/questions/1347219,"3,844","3,590",00:04:25,"2,841",81.94%,79.81%,$0.00
/en-US/kb/update-firefox-latest-release?entrypoint=mozilla.org-whatsnew85,"3,843","3,280",00:02:33,"3,278",7.99%,76.95%,$0.00
/ja/kb/new-thunderbird-45?locale=ja&version=45.8.0&os=WINNT&buildid=20170305125302,"3,843","3,477",00:01:29,"2,194",1.14%,57.35%,$0.00
/it/kb/gestire-password-salvate-firefox-android,"3,842","3,546",00:02:02,"2,670",14.07%,72.31%,$0.00
/en-US/questions/1273156,"3,841","2,473",00:01:27,"1,912",23.43%,25.62%,$0.00
/zh-CN/kb/Firefox 崩溃,"3,841","3,036",00:01:45,"2,072",24.07%,52.33%,$0.00
/en-US/questions/1420245,"3,840","3,371",00:02:59,"2,964",78.07%,76.41%,$0.00
/hu/kb/a-konyvjelzok-es-elozmenyek-mukodeskeptelen-elharitas?redirectslug=The+bookmarks+and+history+system+will+not+be+functional&redirectlocale=en-US,"3,840","3,084",00:02:01,"3,062",14.50%,58.20%,$0.00
/id/kb/tidak-dapat-menambahkan-mengubah-atau-menyimpan-ma,"3,839","3,230",00:02:29,"3,068",15.28%,76.24%,$0.00
/vi/kb/cach-bo-ghim-firefox-tu-thanh-tac-vu-trong-windows-10?redirectslug=how-unpin-firefox-taskbar-windows-10&redirectlocale=en-US,"3,837","3,482",00:02:27,"3,265",12.42%,81.13%,$0.00
/bm/questions/1061211,"3,836","3,430",00:02:36,"2,794",63.96%,59.96%,$0.00
/pl/kb/Eksportowanie zakładek do pliku HTML,"3,836","3,555",00:03:30,"2,861",5.21%,68.09%,$0.00
/it/kb/tradurre-interfaccia-firefox,"3,835","3,192",00:02:30,"2,499",8.04%,68.27%,$0.00
/ru/kb/sertifikat-soderzhit-tot-zhe-serijnyj-nomer-kak-i-,"3,834","3,470",00:03:39,"1,162",7.63%,61.92%,$0.00
/en-US/questions/1290492,"3,833","3,441",00:01:33,"2,293",36.81%,34.26%,$0.00
/zh-CN/kb/为什么我需要激活插件？,"3,830","3,265",00:03:35,"2,550",37.57%,72.92%,$0.00
/de/kb/firefox-auf-die-letzte-version-aktualisieren?entrypoint=mozilla.org-whatsnew100,"3,829","3,207",00:02:47,"3,200",10.31%,78.45%,$0.00
/zh-CN/products/firefox-amazon-devices/firefox-fire-tv,"3,828","2,571",00:01:04,"2,500",39.37%,50.03%,$0.00
/zh-TW/kb/connection-settings-firefox,"3,826","3,418",00:03:21,"2,605",26.56%,71.69%,$0.00
/ja/kb/how-change-your-default-browser-windows,"3,823","3,502",00:04:21,"2,561",9.56%,76.35%,$0.00
/en-US/questions/1294216,"3,820","3,149",00:03:29,"2,339",74.09%,70.50%,$0.00
/de/kb/ende-der-unterstutzung-fur-firefox-reality,"3,819","2,801",00:02:47,899,12.65%,44.83%,$0.00
/en-US/questions/1341634,"3,819","3,445",00:01:45,"2,192",60.43%,55.49%,$0.00
/en-US/questions/1380314,"3,819","3,651",00:03:15,"3,047",79.69%,77.85%,$0.00
/ja/kb/what-mozilla-maintenance-service,"3,818","3,425",00:03:57,"3,011",10.54%,79.23%,$0.00
/en-US/questions/1369790,"3,816","3,587",00:05:19,"2,639",69.83%,67.77%,$0.00
/pt-PT/kb/mensagens-pedido-permissao-para-extensoes-firefox,"3,816","3,502",00:04:05,"3,276",28.79%,83.52%,$0.00
/da/kb/saadan-loeser-du-tidsrelaterede-fejl,"3,815","3,464",00:03:48,"3,351",43.18%,87.81%,$0.00
/en-US/questions/1147014,"3,815","3,246",00:07:08,"2,789",66.30%,70.96%,$0.00
/pt-PT/kb/como-afixar-e-remover-o-firefox-da-barra-de-tarefa-windows-10-11?redirectslug=how-unpin-firefox-taskbar-windows-10&redirectlocale=en-US,"3,815","3,499",00:02:31,"3,419",7.31%,78.06%,$0.00
/en-US/questions/1153869,"3,814","3,243",00:03:15,"2,762",71.07%,71.19%,$0.00
/ru/kb/menedzher-parolej-firefox-preduprezhdeniya-o-vzlom,"3,811","3,640",00:02:36,"2,979",30.44%,74.28%,$0.00
/en-US/questions/1370262,"3,807","3,391",00:02:37,"2,397",65.33%,61.18%,$0.00
/ru/kb/soobshenie-ob-oshibke-firefox-uzhe-zapushen-no-ne-,"3,807","2,997",00:03:10,"2,290",6.41%,52.48%,$0.00
/de/kb/ordner-probleme-thunderbirds-konten-einstellungen,"3,806","3,610",00:05:08,"2,587",5.57%,70.05%,$0.00
/en-US/kb/how-do-i-set-sync-my-computer?redirectslug=how-do-i-set-up-firefox-sync&redirectlocale=en-US,"3,806","3,367",00:02:19,593,23.28%,45.69%,$0.00
/de/kb/Das-Lesezeichen-und-Chronik-System-wird-nicht-funktionieren,"3,805","3,205",00:03:35,"2,483",7.44%,57.21%,$0.00
/en-US/questions/1072566,"3,804","2,768",00:02:55,"2,447",57.52%,58.12%,$0.00
/sk/kb/error-codes-secure-websites,"3,804","3,345",00:03:01,"3,280",54.39%,84.15%,$0.00
/en-US/kb/customize-items-on-firefox-new-tab-page?redirectslug=customize-new-tab-page&redirectlocale=en-US,"3,803","3,442",00:02:09,"1,179",15.55%,56.59%,$0.00
/es/kb/accesos-directos-de-teclado,"3,800","3,025",00:03:56,"2,274",8.79%,64.55%,$0.00
/gl/questions/1349470,"3,798","3,332",00:02:33,"2,701",63.69%,60.87%,$0.00
/ja/kb/unable-install-add-ons-extensions-or-themes,"3,798","3,175",00:03:01,"2,259",14.46%,60.90%,$0.00
/fr/kb/comment-installer-firefox-windows?redirectslug=installer-firefox-windows&redirectlocale=fr,"3,796","3,374",00:02:40,"3,052",7.63%,65.89%,$0.00
/zh-TW/kb/update-firefox-latest-version?entrypoint=mozilla.org-whatsnew111,"3,795","3,156",00:02:05,"3,151",19.02%,78.97%,$0.00
/id/kb/windows-10-warns-me-use-microsoft-verified-app,"3,794","3,371",00:02:07,"3,135",10.66%,73.59%,$0.00
/de/kb/die-globale-suchdatenbankdatei-neu-erstellen,"3,793","3,028",00:02:55,"1,604",4.32%,51.89%,$0.00
/it/kb/registrare-utilizzare-account-firefox,"3,792","3,108",00:02:09,"1,900",11.62%,47.23%,$0.00
/ar/kb/storage?redirectslug=permission-store-data&redirectlocale=en-US,"3,789","3,436",00:02:29,"3,056",28.32%,75.24%,$0.00
/pt-BR/kb/torne-o-firefox-seu-navegador-padrao,"3,789","3,379",00:03:08,"2,352",7.48%,72.84%,$0.00
/bm/questions/1360048,"3,787","3,241",00:00:42,"2,145",20.78%,23.71%,$0.00
/it/kb/aggiungere-firefox-relay-gestore-password,"3,787","3,602",00:03:01,"3,253",18.91%,79.24%,$0.00
/it/kb/plugin-npapi,"3,786","3,217",00:02:18,"2,916",28.26%,71.74%,$0.00
/ja/kb/thunderbird-software-update-failed,"3,786","3,216",00:03:42,"1,996",8.85%,59.14%,$0.00
/sk/kb/add-on-badges,"3,785","3,295",00:01:54,"3,282",29.15%,76.88%,$0.00
/es/kb/proteccion-contra-rastreo-en-firefox-para-ios,"3,784","3,600",00:01:52,"3,501",13.36%,82.27%,$0.00
/sv/kb/firefox-sidinfo-fonstret?redirectslug=Page+Info+window&redirectlocale=en-US,"3,783","3,067",00:03:28,"2,638",23.44%,66.35%,$0.00
/ru/kb/dobavlenie-yarlykov-veb-stranic-na-glavnyj-ekran,"3,782","3,411",00:02:37,"2,912",19.35%,75.62%,$0.00
/en-US/forums/l10n-forum/,"3,781","2,232",00:00:53,136,52.27%,8.89%,$0.00
/en-US/kb/privacy-web-authentication,"3,780","3,485",00:04:14,"3,338",22.34%,86.59%,$0.00
/pt-BR/kb/barra-favoritos-exiba-sites-preferidos,"3,779","3,330",00:02:47,"2,617",8.52%,70.20%,$0.00
/id/kb/third-party-trackers,"3,778","3,402",00:04:02,"3,161",43.72%,81.02%,$0.00
/ja/kb/fix-problems-connecting-websites-after-updating,"3,777","3,070",00:01:51,"1,893",7.38%,35.82%,$0.00
/en-US/questions/1364260,"3,775","3,125",00:02:37,"1,953",52.92%,49.01%,$0.00
/zh-TW/questions/firefox?mobile=0&owner=all&tagged=customize&show=all,"3,775","3,775",00:00:00,"3,775",100.00%,100.00%,$0.00
/es/products/firefox/sync-and-save,"3,774","3,034",00:00:45,512,39.29%,25.86%,$0.00
/ja/kb/change-fonts-and-colors-websites-use,"3,771","3,329",00:04:23,"2,740",13.72%,75.89%,$0.00
/es/kb/aviso-script-sin-respuesta-que-significa-y-como-so,"3,769","3,349",00:03:41,"2,688",17.80%,74.42%,$0.00
/de/products/mobile/basic-browsing-firefox-android,"3,766","2,499",00:00:53,543,43.49%,20.18%,$0.00
/en-US/questions/1059377,"3,762","3,560",00:04:19,"2,807",80.87%,79.74%,$0.00
/fr/kb/incrustation-video-picture-in-picture-firefox,"3,761","3,475",00:03:32,"2,880",9.85%,77.85%,$0.00
/en-US/questions/1267609,"3,760","3,559",00:02:07,"2,615",61.86%,57.50%,$0.00
/ru/questions/1269114,"3,760","2,650",00:02:01,"2,553",61.34%,66.54%,$0.00
/zh-CN/questions/all?show=all&mobile=0&order=updated&tagged=windows-10,"3,756","3,756",00:00:00,"3,755",100.00%,100.00%,$0.00
/vi/kb/trinh-chinh-sua-cau-hinh-firefox,"3,755","2,622",00:01:59,"1,869",14.06%,57.26%,$0.00
/en-US/questions/1316165,"3,754","3,170",00:01:29,"2,121",24.19%,23.76%,$0.00
/ru/questions/1101896,"3,753","3,486",00:04:23,"3,186",85.40%,84.20%,$0.00
/en-US/questions/1190923,"3,749","3,088",00:02:33,"1,955",63.02%,57.30%,$0.00
/en-US/questions/1295110,"3,749","3,014",00:01:06,"2,649",40.92%,43.64%,$0.00
/ru/kb/obnovlenie-do-poslednej-versii-firefox-dlya-androi,"3,745","2,808",00:01:58,434,13.76%,36.40%,$0.00
/en-US/questions/1312552,"3,744","3,184",00:02:36,"2,846",75.33%,73.80%,$0.00
/sk/kb/permission-request-messages-firefox-extensions,"3,743","3,368",00:03:48,"3,055",28.30%,78.15%,$0.00
/fr/kb/passer-de-chrome-a-firefox,"3,742","3,295",00:04:55,"2,781",4.96%,75.39%,$0.00
/it/kb/Utilizzare una password principale per proteggere le password salvate?redirectslug=use-master-password-protect-stored-logins&redirectlocale=en-US,"3,741","3,508",00:03:21,"3,080",23.00%,78.29%,$0.00
/ja/kb/fix-printing-problems-firefox,"3,741","3,236",00:04:00,"2,468",12.86%,68.83%,$0.00
/ja/kb/customizing-firefox-using-group-policy,"3,737","2,594",00:03:57,"2,147",27.76%,56.81%,$0.00
/en-US/questions/1071408,"3,735","3,611",00:05:13,"2,932",80.91%,81.18%,$0.00
/es/kb/configuracion-automatica-de-las-cuentas,"3,735","3,301",00:03:19,767,11.07%,54.11%,$0.00
/de/questions/1054838,"3,734","3,199",00:02:02,"3,018",82.24%,79.46%,$0.00
/fa/kb/firefox-page-info-window?redirectslug=Page+Info+window&redirectlocale=en-US,"3,734","2,931",00:02:28,"1,959",20.19%,54.63%,$0.00
/fr/kb/comment-retablir-agent-utilisateur-firefox-par-defaut,"3,734","3,268",00:03:01,"1,225",9.88%,57.50%,$0.00
/ja/kb/font-size-and-zoom-increase-size-of-web-pages,"3,733","3,396",00:03:33,"2,915",10.38%,78.52%,$0.00
/pt-BR/kb/como-restaurar-minhas-abas-da-sessao-anterior,"3,732","3,269",00:02:37,"2,912",9.41%,73.42%,$0.00
/en-US/kb/inviting-other-people-events,"3,730","3,210",00:03:20,"2,532",8.81%,60.99%,$0.00
/id/kb/dukungan-mozilla-dalam-bahasa-lokal?redirectslug=localize-firefox-help&redirectlocale=en-US,"3,730","3,309",00:01:18,100,20.00%,41.18%,$0.00
/el/kb/enhmerwsh-toy-firefox-sthn-pio-prosfath-ekdosh?entrypoint=mozilla.org-whatsnew114,"3,729","3,199",00:02:01,"3,193",18.59%,80.05%,$0.00
/en-US/questions/1339095,"3,729","2,793",00:04:20,"1,880",62.29%,51.86%,$0.00
/sk/kb/switching-devices,"3,729","3,259",00:01:29,"3,190",1.22%,78.63%,$0.00
/de/kb/synchronisierte-tabs-von-anderen-geraeten-anzeigen,"3,724","3,231",00:02:37,"2,401",7.10%,57.44%,$0.00
/bg/,"3,723","2,907",00:01:00,"1,763",71.15%,49.99%,$0.00
/en-US/questions/1342242,"3,722","2,926",00:03:35,"1,652",53.54%,43.74%,$0.00
/ru/kb/ne-zapominayutsya-imya-polzovatelya-i-parol,"3,721","3,324",00:02:47,"2,013",7.01%,59.85%,$0.00
/fi/kb/firefoxin-valimuistin-tyhjentaminen,"3,720","3,275",00:03:00,"2,607",6.48%,75.24%,$0.00
/zh-CN/kb/火狐浏览器没有声音,"3,718","3,260",00:01:00,"2,748",35.14%,61.59%,$0.00
/ja/kb/address-bar-autocomplete-firefox,"3,717","3,064",00:04:03,"1,931",7.35%,60.10%,$0.00
/bm/questions/982983,"3,716","3,296",00:03:56,"2,548",70.84%,68.27%,$0.00
/es/kb/version-115-esr-de-firefox-sera-la-ultima-windows-7-8-y-81,"3,716","3,067",00:02:06,"2,870",9.54%,69.91%,$0.00
/zh-CN/products/firefox/manage-preferences-and-add-ons-firefox/video-audio-and-file-settings-Firefox,"3,716","3,347",00:00:46,273,74.81%,38.35%,$0.00
/cs/kb/zaloha-obnova-presunuti-zalozek,"3,715","3,163",00:03:23,"1,827",4.86%,53.00%,$0.00
/ko/kb/fix-problems-images-not-show,"3,712","3,239",00:02:05,"3,033",34.47%,77.83%,$0.00
/fr/kb/les-traqueurs-tiers,"3,711","3,436",00:04:04,"3,297",34.97%,85.07%,$0.00
/en-US/questions/1265930,"3,709","3,484",00:04:34,"3,460",92.60%,92.10%,$0.00
/ja/kb/update-latest-version-firefox-android,"3,709","2,850",00:01:52,661,18.83%,38.64%,$0.00
/ja/kb/enhanced-tracking-protection-firefox-ios,"3,708","3,497",00:04:14,"3,220",19.89%,85.65%,$0.00
/pt-BR/questions/new/mobile,"3,708","2,852",00:00:51,412,48.42%,22.36%,$0.00
/si/questions/965842,"3,707","3,064",00:03:54,"1,791",56.75%,49.85%,$0.00
/en-US/kb/extensions-button?redirectslug=unified-extensions&redirectlocale=en-US,"3,706","3,441",00:02:36,"2,948",9.97%,74.02%,$0.00
/en-US/questions/1264779,"3,706","3,109",00:02:52,"2,213",62.04%,56.34%,$0.00
/ja/kb/firefox-monitor-faq,"3,706","2,786",00:02:41,"2,620",15.61%,67.16%,$0.00
/en-US/kb/startup-home-page-tabs-download-settings?redirectslug=startup-home-page-download-settings&redirectlocale=en-US,"3,703","2,286",00:09:06,"1,934",5.01%,55.04%,$0.00
/pl/kb/gdzie-sa-przechowywane-dane-logowania,"3,703","3,372",00:01:55,"2,383",9.90%,51.01%,$0.00
/de/kb/was-ist-der-mozilla-wartungsservice,"3,702","3,412",00:03:55,"2,546",7.62%,73.85%,$0.00
/en-US/questions/1360766,"3,702","3,084",00:04:41,"2,728",72.02%,73.72%,$0.00
/ja/kb/hide-or-display-content-new-tab,"3,701","3,148",00:03:12,"2,007",24.13%,60.17%,$0.00
/zh-CN/kb/备份你的信息,"3,700","2,933",00:02:07,"1,038",24.17%,45.24%,$0.00
/en-US/products/firefox-reality/get-started,"3,697","2,785",00:01:36,792,67.68%,30.73%,$0.00
/de/products/ios/customize-preferences-ios,"3,696","2,696",00:01:12,758,54.23%,32.63%,$0.00
/ja/kb/cookies-information-websites-store-on-your-computer,"3,695","3,063",00:01:35,"1,931",41.07%,54.24%,$0.00
/ru/kb/nastrojka-firefox-s-pomoshyu-msi-ustanovshikov,"3,695","3,211",00:03:09,"2,899",17.73%,77.24%,$0.00
/es/kb/Hacer búsquedas dentro de una página web,"3,689","3,391",00:03:15,"3,087",20.25%,82.03%,$0.00
/fi/kb/verkkosivut-eivat-avaudu-korjaa-virheilmoitusten-ongelmia,"3,689","3,147",00:02:59,"1,687",8.65%,62.54%,$0.00
/en-US/kb/log-pocket-your-firefox-account,"3,688","3,176",00:01:36,"1,559",15.44%,48.83%,$0.00
/en-US/products/firefox-enterprise/policies-customization-enterprise,"3,688","2,832",00:00:37,660,29.67%,16.73%,$0.00
/it/kb/aggiungere-funzione-traduzioni-firefox,"3,688","2,709",00:01:11,"2,416",14.08%,51.74%,$0.00
/en-US/questions/1289109,"3,685","3,400",00:02:06,"2,807",62.09%,61.22%,$0.00
/es/kb/tamano-de-la-tipografia-y-del-texto-aumento-del-ta,"3,684","3,223",00:03:17,"2,631",13.88%,72.15%,$0.00
/nl/kb/firefox-synchronisatie-instellen-firefox-android,"3,682","2,631",00:02:47,"2,268",19.41%,59.48%,$0.00
/fi/products/thunderbird/emails-thunderbird,"3,681","2,703",00:00:56,494,36.95%,20.89%,$0.00
/pt-BR/kb/gerencie-tipos-de-conteudo-e-acoes-de-download-no-,"3,680","3,195",00:02:22,"1,373",7.79%,57.12%,$0.00
/en-US/kb/upgrading-older-version-thunderbird,"3,679","3,175",00:02:43,434,11.85%,50.50%,$0.00
/en-US/kb/wrong-home-page-opens-when-i-start-firefox-how-fix,"3,679","3,132",00:03:06,"1,396",12.11%,49.01%,$0.00
/de/kb/lesezeichen-ordner-firefox-fur-android-verwalten,"3,678","2,978",00:02:58,"1,765",7.35%,48.72%,$0.00
/ja/kb/bookmark-folders-organize-your-bookmarks,"3,676","3,271",00:03:05,"2,481",14.30%,62.49%,$0.00
/ja/kb/save-web-pages-later-pocket-firefox,"3,676","3,040",00:02:23,"2,305",11.27%,61.32%,$0.00
/tr/kb/gizli-gezinti-firefox-gecmisi-kaydetme,"3,675","2,922",00:01:15,"2,090",12.63%,52.49%,$0.00
/en-US/kb/unify-your-pop-email-accounts-global-inbox,"3,674","3,361",00:04:58,"1,851",6.02%,58.79%,$0.00
/zh-TW/questions/mobile?mobile=0&owner=all&tagged=mobile,"3,674","3,674",00:04:34,"3,673",99.95%,99.95%,$0.00
/en-US/questions/1200886,"3,672","3,200",00:03:25,"2,313",57.50%,55.07%,$0.00
/ru/kb/kak-kopirovat-i-vstavlyat-tekst-na-android,"3,672","3,359",00:05:04,"3,341",16.22%,90.63%,$0.00
/fr/kb/reinitialiser-preferences-corriger-problemes,"3,668","3,084",00:01:33,855,8.44%,38.03%,$0.00
/en-US/questions/993636,"3,665","3,488",00:03:44,"3,376",88.30%,91.65%,$0.00
/zh-TW/kb/Profiles,"3,665","2,841",00:02:22,868,13.59%,40.14%,$0.00
/en-US/questions/1259221,"3,660","3,452",00:03:23,"2,830",71.87%,72.21%,$0.00
/en-US/questions/1192870,"3,659","3,280",00:05:02,"3,210",87.26%,86.25%,$0.00
/nl/kb/thunderbird-bijwerken,"3,658","2,955",00:02:16,863,3.57%,38.35%,$0.00
/vi/kb/ngung-ho-tro-windows-xp-va-vista,"3,657","2,954",00:04:16,"2,927",40.30%,77.06%,$0.00
/fr/kb/ajouter-barre-recherche-a-barre-outils-firefox?redirectslug=barre-de-recherche-disparue-comment-la-retrouver&redirectlocale=fr,"3,655","1,623",00:09:30,"1,593",1.00%,43.72%,$0.00
/ja/kb/search-firefox-address-bar,"3,655","3,074",00:02:13,"1,524",8.60%,49.99%,$0.00
/de/kb/pop-blocker-einstellungen-ausnahmen-problemloesung?redirectslug=Pop-up-Blocker&redirectlocale=de,"3,654","3,357",00:03:42,"3,094",6.59%,83.80%,$0.00
/fr/kb/personnaliser-sa-page-nouvel-onglet,"3,654","3,054",00:01:58,811,9.15%,44.94%,$0.00
/de/kb/informationen-uber-die-seite-neuer-tab,"3,653","2,988",00:01:12,241,11.98%,29.24%,$0.00
/da/kb/opdater-firefox-til-den-seneste-version,"3,651","2,999",00:02:38,"1,699",5.30%,68.28%,$0.00
/ja/kb/digitally-signing-and-encrypting-messages,"3,650","2,938",00:03:23,"1,850",9.84%,56.19%,$0.00
/es/kb/ver-video-y-audio-html5-en-firefox,"3,649","3,072",00:02:01,"2,098",11.67%,50.45%,$0.00
/vi/kb/password-manager-remember-delete-edit-logins,"3,649","3,321",00:02:11,"3,031",42.12%,74.40%,$0.00
/zu/questions/1370718,"3,649","3,038",00:00:47,"2,252",28.11%,30.56%,$0.00
/en-US/questions/1329662,"3,648","2,938",00:02:38,"2,194",67.41%,62.88%,$0.00
/fa/products/firefox/manage-preferences-and-add-ons-firefox/install-and-manage-add-ons,"3,647","3,165",00:02:46,"2,426",64.73%,63.48%,$0.00
/pl/kb/aktualizacja-do-najnowszej-wersji-przegladarki-firefox-android,"3,647","2,773",00:02:03,"1,356",16.13%,47.90%,$0.00
/en-US/questions/1284545,"3,645","3,390",00:03:06,"2,945",80.00%,78.13%,$0.00
/en-US/questions/1286715,"3,645","3,358",00:02:32,"2,716",78.46%,76.68%,$0.00
/fr/kb/firefox-ouvre-facon-repetee-onglets-fenetres-vides,"3,645","3,095",00:02:25,"2,360",8.72%,51.14%,$0.00
/en-US/questions/1331786,"3,643","3,196",00:02:01,"1,811",59.58%,54.74%,$0.00
/pt-BR/kb/use-senha-principal-para-proteger-contas-e-senhas?redirectslug=use-master-password-protect-stored-logins&redirectlocale=en-US,"3,643","3,434",00:03:12,"3,075",20.72%,78.04%,$0.00
/bm/questions/968384,"3,641","3,302",00:03:34,"2,259",67.46%,63.50%,$0.00
/de/kb/schnellfilterleiste,"3,641","3,428",00:04:11,"2,265",5.48%,73.06%,$0.00
/en-US/questions/1140998,"3,641","3,385",00:03:28,"3,106",78.24%,76.98%,$0.00
/tr/kb/firefoxu-son-surume-guncelleyin?entrypoint=mozilla.org-whatsnew111,"3,641","3,153",00:02:06,"3,152",19.80%,81.49%,$0.00
/zh-TW/questions/all?tagged=other&order=updated&show=all,"3,641","3,641",00:01:30,"3,641",99.97%,99.97%,$0.00
/zh-CN/products/thunderbird/install-migrate-and-update,"3,640","2,875",00:01:01,"1,753",53.28%,39.81%,$0.00
/it/kb/passare-da-account-pop-a-imap,"3,639","3,199",00:04:45,"1,947",7.65%,65.24%,$0.00
/de/kb/mozilla-vpn-aktivieren,"3,638","3,193",00:02:15,"2,243",10.92%,59.79%,$0.00
/de/kb/links-auf-startbildschirm-speichern-oder-entfernen,"3,637","3,093",00:03:46,"2,372",6.75%,60.05%,$0.00
/fr/kb/gestionnaire-de-taches-decouvrir-onglets-extensions-ralentissent-firefox,"3,637","3,265",00:02:54,"1,005",6.76%,55.35%,$0.00
/en-US/questions/1323866,"3,636","3,431",00:04:40,"2,367",67.91%,65.35%,$0.00
/en-US/kb/firefox-osx,"3,634","2,718",00:01:40,659,26.02%,42.65%,$0.00
/sv/kb/hur-man-laddar-ner-och-installerar-firefox-pa-wind,"3,628","3,152",00:01:56,"2,577",7.64%,70.62%,$0.00
/ro/products/mobile,"3,626","2,661",00:01:30,"2,224",64.57%,57.34%,$0.00
/zh-CN/kb/为Firefox Focus for iOS添加搜索引擎,"3,626","2,363",00:01:12,"2,260",22.29%,61.72%,$0.00
/1/firefox/113.0.2/WINNT/en-US/view-pdf-files-firefox-or-choose-another-viewer,"3,625","3,108",00:00:43,"3,080",77.15%,81.46%,$0.00
/fr/kb/installer-themes-thunderbird,"3,622","3,341",00:05:34,"2,581",6.27%,77.69%,$0.00
/ru/kb/izmenenie-protokola-uchetnoj-zapisi-pop-na-imap,"3,621","3,210",00:04:17,"2,142",6.63%,65.23%,$0.00
/bm/questions/1362377,"3,620","3,327",00:03:52,"1,869",65.22%,60.61%,$0.00
/de/kb/hilfe-durch-unsere-gemeinschaft-erhalten,"3,620","3,056",00:01:49,517,27.75%,41.10%,$0.00
/pl/kb/opcje-konfiguracyjne-dla-zalacznikow,"3,619","3,020",00:03:41,"2,620",7.13%,61.34%,$0.00
/en-US/kb/change-website-appearance-settings-firefox?redirectslug=change-web-appearance-settings-firefox&redirectlocale=en-US,"3,618","3,113",00:03:13,"2,601",16.76%,71.81%,$0.00
/en-US/questions/1197798,"3,618","3,251",00:03:11,"2,156",59.18%,56.97%,$0.00
/ar/kb/locales,"3,616","2,700",00:00:21,32,43.75%,8.85%,$0.00
/ru/kb/chto-oznachaet-vlozhenie-winmaildat,"3,614","3,263",00:06:18,"3,191",7.42%,88.05%,$0.00
/fi/kb/firefoxin-suorituskykyasetukset,"3,609","3,241",00:03:17,"2,822",25.33%,78.94%,$0.00
/el/kb/enhmerwsh-toy-firefox-sthn-pio-prosfath-ekdosh?entrypoint=mozilla.org-whatsnew116,"3,607","3,060",00:01:59,"3,057",17.97%,79.40%,$0.00
/hr/products/firefox,"3,607","2,769",00:01:03,"2,208",63.26%,55.84%,$0.00
/fy-NL/questions/1261867,"3,605","2,968",00:02:36,"2,268",52.25%,47.91%,$0.00
/de/kb/firefox-auf-die-letzte-version-aktualisieren?entrypoint=mozilla.org-whatsnew99,"3,604","2,976",00:02:37,"2,969",9.18%,77.33%,$0.00
/gl/questions/1334082,"3,603","3,391",00:07:08,"3,342",92.76%,92.51%,$0.00
/ru/kb/firefox-prekratil-podderzhku-windows-xp-vista,"3,602","3,124",00:04:38,"3,024",18.26%,80.79%,$0.00
/en-US/questions/1377872,"3,600","3,025",00:03:16,"2,190",73.38%,68.72%,$0.00
/mk/questions/1394502,"3,600","3,282",00:03:18,"1,365",71.04%,64.94%,$0.00
/pl/kb/pobieranie-firefoksa-dla-windows-z-microsoft-store,"3,600","3,263",00:02:22,276,10.58%,61.89%,$0.00
/de/kb/primare-e-mail-adresse-firefox-accounts-andern,"3,598","3,082",00:02:50,"2,054",7.71%,59.23%,$0.00
/en-US/kb/profile-manager-create-remove-switch-firefox-profiles?redirectslug=Managing+profiles&redirectlocale=en-US,"3,598","3,046",00:03:10,"2,079",7.35%,61.42%,$0.00
/ru/kb/rasshirenie-izmenilo-moyu-novuyu-vkladku-ili-domas?redirectslug=extension-changed-my-home-page&redirectlocale=en-US,"3,598","3,348",00:06:44,"3,212",22.26%,85.33%,$0.00
/en-US/questions/1336332,"3,596","3,058",00:02:03,"2,506",55.41%,52.42%,$0.00
/es/kb/como-agregar-un-acceso-directo-un-sitio-web-en-android,"3,595","3,171",00:03:36,"2,983",19.07%,80.53%,$0.00
/en-US/kb/contributors-guide-writing-good-bug,"3,594","3,104",00:02:02,"2,193",23.25%,60.38%,$0.00
